id,city,date,time,latitude,longitude,weather,road_condition,severity
1414,Mumbai,2023-02-28,21:00:00,19.512856518702783,75.24448489514617,rain,dry,minor
1415,Delhi,2023-02-28,22:00:00,25.282516344638253,72.54185127371545,rain,dry,serious
1416,Kolkata,2023-02-28,23:00:00,15.91183097758442,79.66936808418106,clear,dry,serious
1417,Delhi,2023-03-01,00:00:00,25.842027771223748,78.10368043146758,clear,dry,minor
1418,Hyderabad,2023-03-01,01:00:00,23.115079110930786,81.323066357824,clear,dry,serious
1419,Mumbai,2023-03-01,02:00:00,19.46161940309444,75.48985337216169,clear,dry,minor
1420,Chennai,2023-03-01,03:00:00,20.082655003683513,86.16868220789696,clear,dry,minor
1421,Kolkata,2023-03-01,04:00:00,16.880690594258922,76.59830792848695,rain,dry,minor
1422,Mumbai,2023-03-01,05:00:00,24.758617889881897,76.10023072089363,clear,dry,minor
1423,Hyderabad,2023-03-01,06:00:00,20.954708402653758,80.14335349810126,rain,dry,minor
1424,Kolkata,2023-03-01,07:00:00,17.901587229722512,80.43173127753397,clear,dry,minor
1425,Bangalore,2023-03-01,08:00:00,22.27719684059911,75.91985513768297,cloudy,dry,minor
1426,Delhi,2023-03-01,09:00:00,28.632177787616037,76.82258555494207,cloudy,wet,serious
1427,Hyderabad,2023-03-01,10:00:00,19.720670246539207,75.1983133025684,clear,icy,minor
1428,Bangalore,2023-03-01,11:00:00,27.438993272380053,83.92351683533836,clear,dry,minor
1429,Mumbai,2023-03-01,12:00:00,18.285767754800602,84.7444155969399,rain,dry,minor
1430,Chennai,2023-03-01,13:00:00,13.670250040107277,79.8510231096026,clear,dry,minor
1431,Kolkata,2023-03-01,14:00:00,16.04744949125802,83.85398366069178,clear,dry,minor
1432,Delhi,2023-03-01,15:00:00,19.457252778910178,84.20137273180539,clear,dry,minor
1433,Kolkata,2023-03-01,16:00:00,16.292195364653647,74.69858089007715,cloudy,dry,fatal
1434,Mumbai,2023-03-01,17:00:00,12.803609907670264,87.86223059486915,cloudy,wet,minor
1435,Kolkata,2023-03-01,18:00:00,27.348524450185682,85.55440795883325,rain,dry,minor
1436,Delhi,2023-03-01,19:00:00,26.217682638571773,75.7512870330136,rain,dry,serious
1437,Mumbai,2023-03-01,20:00:00,24.60244648064246,75.46002406836251,cloudy,wet,fatal
1438,Kolkata,2023-03-01,21:00:00,15.468252070771856,74.49801221471536,cloudy,wet,minor
1439,Chennai,2023-03-01,22:00:00,14.71378086173878,74.70021914441651,cloudy,dry,minor
1440,Hyderabad,2023-03-01,23:00:00,13.874915516610892,84.39577260455627,clear,dry,minor
1441,Mumbai,2023-03-02,00:00:00,24.312064101489447,79.96750268553082,clear,dry,minor
1442,Hyderabad,2023-03-02,01:00:00,27.568046574937377,84.94865334656389,rain,dry,minor
1443,Mumbai,2023-03-02,02:00:00,19.64551955251729,84.36545282016827,rain,dry,serious
1444,Chennai,2023-03-02,03:00:00,14.694336684737166,82.11334214473302,clear,dry,minor
1445,Hyderabad,2023-03-02,04:00:00,20.947045849640496,83.41322904460101,clear,dry,minor
1446,Bangalore,2023-03-02,05:00:00,18.34642732859222,72.79185601762835,cloudy,wet,minor
1447,Delhi,2023-03-02,06:00:00,18.759716297164964,77.45726458419985,cloudy,wet,fatal
1448,Bangalore,2023-03-02,07:00:00,22.679156924075745,82.64137265022462,clear,dry,minor
1449,Kolkata,2023-03-02,08:00:00,24.227618000869015,72.64858476043128,cloudy,dry,minor
1450,Chennai,2023-03-02,09:00:00,14.558597222083257,73.02433340455323,rain,dry,minor
1451,Bangalore,2023-03-02,10:00:00,13.365884669822975,86.0450189212791,snow,dry,minor
1452,Mumbai,2023-03-02,11:00:00,28.609851812702864,83.37599530090395,clear,dry,serious
1453,Kolkata,2023-03-02,12:00:00,16.500380747757276,76.71937875661347,clear,wet,minor
1454,Kolkata,2023-03-02,13:00:00,13.6559053460445,83.43860915788747,clear,wet,minor
1455,Bangalore,2023-03-02,14:00:00,15.819017732625127,85.10006103931428,clear,wet,minor
1456,Bangalore,2023-03-02,15:00:00,13.419429756940582,77.37802910145061,rain,wet,serious
1457,Chennai,2023-03-02,16:00:00,19.02979322441303,73.07299430223708,clear,under_construction,minor
1458,Delhi,2023-03-02,17:00:00,25.558188372776055,87.33118808253498,cloudy,wet,fatal
1459,Bangalore,2023-03-02,18:00:00,18.22578675114776,77.98835942890052,clear,under_construction,minor
1460,Bangalore,2023-03-02,19:00:00,19.862516169366028,74.19306003622683,clear,dry,minor
1461,Hyderabad,2023-03-02,20:00:00,23.54182969972228,80.32052425515104,rain,dry,minor
1462,Mumbai,2023-03-02,21:00:00,20.891415714111094,84.71863795105973,rain,dry,minor
1463,Hyderabad,2023-03-02,22:00:00,26.496986407739055,76.0241923024192,clear,under_construction,serious
1464,Hyderabad,2023-03-02,23:00:00,26.56996723322753,76.78489179712048,fog,dry,serious
1465,Kolkata,2023-03-03,00:00:00,12.957580058309343,76.35916829009747,rain,dry,minor
1466,Delhi,2023-03-03,01:00:00,25.170936273082866,88.26760154002369,rain,dry,minor
1467,Mumbai,2023-03-03,02:00:00,20.125664243842614,75.63871936631563,fog,wet,minor
1468,Chennai,2023-03-03,03:00:00,28.522564606728242,81.65077144976138,clear,dry,fatal
1469,Chennai,2023-03-03,04:00:00,20.48339000641942,87.21170780234574,rain,wet,minor
1470,Bangalore,2023-03-03,05:00:00,28.49164553167393,74.83565544515669,cloudy,under_construction,minor
1471,Bangalore,2023-03-03,06:00:00,24.797652843171214,87.93658174609644,clear,wet,minor
1472,Chennai,2023-03-03,07:00:00,16.75281766535157,87.56488802689043,clear,dry,minor
1473,Bangalore,2023-03-03,08:00:00,21.360480170662626,86.56469459422638,cloudy,dry,serious
1474,Delhi,2023-03-03,09:00:00,28.574956667709465,75.91144868914704,clear,dry,serious
1475,Hyderabad,2023-03-03,10:00:00,26.434736663255585,82.58147539057464,clear,dry,minor
1476,Bangalore,2023-03-03,11:00:00,14.348133611280415,84.59817442008372,cloudy,dry,minor
1477,Kolkata,2023-03-03,12:00:00,24.031314749278938,88.17784405832325,clear,wet,minor
1478,Bangalore,2023-03-03,13:00:00,18.294715415345927,75.36873877109379,clear,dry,fatal
1479,Mumbai,2023-03-03,14:00:00,12.911017963897535,84.67981180235682,cloudy,wet,minor
1480,Delhi,2023-03-03,15:00:00,19.215347407529293,77.8869386018411,cloudy,icy,minor
1481,Mumbai,2023-03-03,16:00:00,16.532595305427044,75.29246080253124,clear,dry,minor
1482,Mumbai,2023-03-03,17:00:00,25.820021401275497,79.1998933653003,rain,under_construction,minor
1483,Kolkata,2023-03-03,18:00:00,18.163556680647673,85.121991003163,snow,wet,minor
1484,Delhi,2023-03-03,19:00:00,25.95762673386569,79.89111187889443,fog,dry,minor
1485,Delhi,2023-03-03,20:00:00,12.809507227473246,81.04661729322848,clear,dry,serious
1486,Delhi,2023-03-03,21:00:00,17.694324485415294,88.32303462218194,clear,dry,minor
1487,Delhi,2023-03-03,22:00:00,16.634526907493417,78.84583786296308,clear,dry,minor
1488,Delhi,2023-03-03,23:00:00,16.513721040990916,82.28487199987691,cloudy,wet,minor
1489,Kolkata,2023-03-04,00:00:00,13.884167254270857,78.30738280568441,cloudy,dry,minor
1490,Bangalore,2023-03-04,01:00:00,15.775275899526978,78.74529177662642,cloudy,wet,minor
1491,Mumbai,2023-03-04,02:00:00,21.633238161181357,83.56068797978199,cloudy,dry,minor
1492,Delhi,2023-03-04,03:00:00,17.432641058120137,87.41240291990866,rain,dry,minor
1493,Bangalore,2023-03-04,04:00:00,19.436577039033452,81.12350731282791,clear,dry,minor
1494,Bangalore,2023-03-04,05:00:00,18.792183397520297,84.7175588702856,fog,dry,minor
1495,Mumbai,2023-03-04,06:00:00,26.72688830749832,73.91838428518973,fog,dry,minor
1496,Kolkata,2023-03-04,07:00:00,27.194254084267193,75.85741279516763,rain,dry,serious
1497,Chennai,2023-03-04,08:00:00,20.638015849328177,80.48389309062057,clear,wet,minor
1498,Chennai,2023-03-04,09:00:00,18.04947961001811,72.81818640569752,cloudy,wet,minor
1499,Bangalore,2023-03-04,10:00:00,14.498131193637583,76.52039416232469,clear,dry,minor
1500,Hyderabad,2023-03-04,11:00:00,27.95910578217531,80.72668050821696,clear,dry,minor
1501,Hyderabad,2023-03-04,12:00:00,13.75760842391473,72.73788305227518,rain,dry,serious
1502,Mumbai,2023-03-04,13:00:00,17.53263941333566,76.70628595099406,rain,dry,minor
1503,Chennai,2023-03-04,14:00:00,17.539252598603067,80.67309002966633,clear,wet,serious
1504,Bangalore,2023-03-04,15:00:00,17.894380449629416,81.61307304290182,snow,wet,minor
1505,Kolkata,2023-03-04,16:00:00,15.412160808031308,87.21945191957936,clear,wet,serious
1506,Chennai,2023-03-04,17:00:00,25.252266751686783,82.76099540968467,clear,dry,fatal
1507,Bangalore,2023-03-04,18:00:00,14.747716005259228,79.0942992602269,clear,wet,minor
1508,Bangalore,2023-03-04,19:00:00,22.89501588053529,87.29258371641578,fog,dry,serious
1509,Delhi,2023-03-04,20:00:00,14.769151824622497,84.97963943586593,cloudy,icy,minor
1510,Kolkata,2023-03-04,21:00:00,13.92151663772801,75.68014184569269,snow,dry,fatal
1511,Delhi,2023-03-04,22:00:00,27.259929108605434,74.58039354544624,cloudy,dry,serious
1512,Mumbai,2023-03-04,23:00:00,15.82304738446742,83.24540500830946,clear,dry,fatal
1513,Delhi,2023-03-05,00:00:00,25.8578774574993,81.40214233267405,clear,dry,minor
1514,Delhi,2023-03-05,01:00:00,21.45963085060346,85.05581045930482,rain,wet,serious
1515,Chennai,2023-03-05,02:00:00,14.037918661779438,84.24700029625112,clear,wet,minor
1516,Hyderabad,2023-03-05,03:00:00,27.991626243865273,82.44086338833449,snow,dry,minor
1517,Bangalore,2023-03-05,04:00:00,16.72668255517109,88.18347652889939,rain,wet,minor
1518,Kolkata,2023-03-05,05:00:00,26.468360991106444,80.9840767087555,cloudy,dry,serious
1519,Delhi,2023-03-05,06:00:00,15.484079091974571,74.29838152837735,clear,dry,minor
1520,Kolkata,2023-03-05,07:00:00,26.37769182605546,85.66954968057422,clear,under_construction,minor
1521,Hyderabad,2023-03-05,08:00:00,13.010338125194176,76.50446846129677,rain,wet,minor
1522,Hyderabad,2023-03-05,09:00:00,20.937309259454743,84.85910415548831,clear,dry,minor
1523,Delhi,2023-03-05,10:00:00,25.034137012802752,87.71800282640082,rain,dry,serious
1524,Mumbai,2023-03-05,11:00:00,27.663248728135255,83.57904867203303,clear,dry,serious
1525,Delhi,2023-03-05,12:00:00,27.25631396568314,81.97687955910185,clear,wet,minor
1526,Chennai,2023-03-05,13:00:00,25.832035425807554,79.82014019323314,clear,icy,minor
1527,Bangalore,2023-03-05,14:00:00,26.922242459614736,78.29411686932691,clear,dry,minor
1528,Mumbai,2023-03-05,15:00:00,15.967593004809517,78.1127755404522,rain,wet,minor
1529,Delhi,2023-03-05,16:00:00,17.318530301816487,82.61832602078249,clear,dry,minor
1530,Kolkata,2023-03-05,17:00:00,17.39459954624483,84.44524255931016,clear,dry,minor
1531,Mumbai,2023-03-05,18:00:00,18.79515750292701,83.2884214048022,clear,icy,minor
1532,Mumbai,2023-03-05,19:00:00,19.0537986591245,75.65472060897766,clear,dry,minor
1533,Delhi,2023-03-05,20:00:00,21.45842966200934,80.35439616428151,clear,dry,minor
1534,Mumbai,2023-03-05,21:00:00,15.342088237526418,85.0870771477107,clear,wet,minor
1535,Kolkata,2023-03-05,22:00:00,23.790821954197227,80.063694843206,rain,dry,minor
1536,Hyderabad,2023-03-05,23:00:00,15.464307974941654,81.03231014779436,rain,dry,minor
1537,Mumbai,2023-03-06,00:00:00,17.733904865462307,84.76106316591608,rain,icy,fatal
1538,Hyderabad,2023-03-06,01:00:00,20.80318757663785,83.01411836961496,snow,wet,minor
1539,Kolkata,2023-03-06,02:00:00,25.46340492822329,79.00858424203004,clear,wet,minor
1540,Delhi,2023-03-06,03:00:00,24.557560808495765,86.73706210798808,rain,dry,minor
1541,Bangalore,2023-03-06,04:00:00,23.063996266927305,75.08481639174931,snow,dry,serious
1542,Mumbai,2023-03-06,05:00:00,15.276794843224707,88.32871153258617,clear,under_construction,serious
1543,Bangalore,2023-03-06,06:00:00,21.498020995287686,74.38975599777217,fog,dry,serious
1544,Kolkata,2023-03-06,07:00:00,14.19039937861818,72.7377045405574,clear,dry,minor
1545,Mumbai,2023-03-06,08:00:00,18.800074511066747,86.65130052826537,clear,dry,minor
1546,Hyderabad,2023-03-06,09:00:00,19.374912831610352,76.3947607830187,fog,dry,serious
1547,Chennai,2023-03-06,10:00:00,13.433001887187487,84.10222407640286,clear,dry,minor
1548,Bangalore,2023-03-06,11:00:00,17.156410781572554,85.3951444614199,clear,wet,serious
1549,Mumbai,2023-03-06,12:00:00,27.99482652953718,86.15788361741066,clear,under_construction,minor
1550,Bangalore,2023-03-06,13:00:00,27.96275846449206,88.26634834706026,clear,dry,minor
1551,Mumbai,2023-03-06,14:00:00,18.402000162615373,77.17523138963598,clear,wet,serious
1552,Delhi,2023-03-06,15:00:00,13.485291732278354,83.79286913664342,rain,wet,minor
1553,Hyderabad,2023-03-06,16:00:00,15.647609535318086,74.33485774666516,fog,wet,minor
1554,Bangalore,2023-03-06,17:00:00,19.036262915593287,78.9682677325739,fog,dry,minor
1555,Chennai,2023-03-06,18:00:00,27.869697197710753,85.98274992367018,clear,dry,serious
1556,Chennai,2023-03-06,19:00:00,15.045065110241241,78.34576293233982,cloudy,dry,minor
1557,Kolkata,2023-03-06,20:00:00,24.939901914324572,81.89841655051626,rain,dry,minor
1558,Mumbai,2023-03-06,21:00:00,14.528052376057605,80.50999775522169,clear,dry,minor
1559,Bangalore,2023-03-06,22:00:00,28.4019954805213,82.77062934468152,snow,dry,fatal
1560,Kolkata,2023-03-06,23:00:00,18.867702335835247,87.96902079126436,fog,dry,fatal
1561,Bangalore,2023-03-07,00:00:00,25.12622916849499,73.3861948713723,fog,dry,minor
1562,Mumbai,2023-03-07,01:00:00,18.247198216696997,81.62598812827592,clear,dry,minor
1563,Chennai,2023-03-07,02:00:00,22.77993514682506,86.22215759007953,clear,dry,minor
1564,Delhi,2023-03-07,03:00:00,15.853055747366584,80.1539851168,cloudy,wet,minor
1565,Chennai,2023-03-07,04:00:00,15.121734206821705,73.74858225647101,rain,dry,serious
1566,Kolkata,2023-03-07,05:00:00,27.71521981913329,81.41257570342665,rain,wet,minor
1567,Hyderabad,2023-03-07,06:00:00,27.39059171868049,77.77997486409875,rain,under_construction,minor
1568,Delhi,2023-03-07,07:00:00,26.91075614938483,74.96357438687318,snow,wet,minor
1569,Kolkata,2023-03-07,08:00:00,22.744391857648836,85.99964876120723,clear,wet,minor
1570,Mumbai,2023-03-07,09:00:00,25.651464558338823,80.79343225655884,rain,icy,minor
1571,Delhi,2023-03-07,10:00:00,13.897687296890862,87.33909495682717,clear,dry,minor
1572,Kolkata,2023-03-07,11:00:00,18.1231457660618,85.3156624231888,rain,under_construction,serious
1573,Mumbai,2023-03-07,12:00:00,17.787879683638785,83.51825152100132,fog,wet,minor
1574,Chennai,2023-03-07,13:00:00,22.90676061904655,72.57990550350846,clear,wet,minor
1575,Hyderabad,2023-03-07,14:00:00,18.459728598183183,79.30239296054818,rain,dry,minor
1576,Mumbai,2023-03-07,15:00:00,15.161257828134525,75.64003187826731,clear,dry,fatal
1577,Bangalore,2023-03-07,16:00:00,22.283826499075346,86.981686785677,clear,wet,minor
1578,Mumbai,2023-03-07,17:00:00,25.748704338638397,75.27588535635412,clear,wet,fatal
1579,Mumbai,2023-03-07,18:00:00,18.875763561913573,77.04835482138265,clear,wet,serious
1580,Hyderabad,2023-03-07,19:00:00,14.90307257006586,80.71770460697854,clear,dry,serious
1581,Bangalore,2023-03-07,20:00:00,15.927342337273886,76.68748154206946,clear,dry,minor
1582,Kolkata,2023-03-07,21:00:00,16.575984552193205,75.83684836873803,fog,dry,minor
1583,Kolkata,2023-03-07,22:00:00,17.568371728613126,82.02567926913378,fog,dry,minor
1584,Mumbai,2023-03-07,23:00:00,23.020441621050317,73.91397941180487,rain,dry,minor
1585,Bangalore,2023-03-08,00:00:00,22.355033204149734,73.4248673636627,clear,dry,fatal
1586,Bangalore,2023-03-08,01:00:00,23.867669798915923,78.41870019345853,cloudy,dry,minor
1587,Hyderabad,2023-03-08,02:00:00,18.56378155405106,83.95856482667502,rain,dry,minor
1588,Chennai,2023-03-08,03:00:00,25.901562664891657,81.32142745655578,clear,dry,minor
1589,Kolkata,2023-03-08,04:00:00,16.04499381237659,79.22373584862179,snow,icy,serious
1590,Hyderabad,2023-03-08,05:00:00,20.25774788553865,81.49544987117086,clear,wet,minor
1591,Delhi,2023-03-08,06:00:00,25.53492567250874,78.31067860598705,rain,wet,minor
1592,Kolkata,2023-03-08,07:00:00,15.664522498948646,87.3847267333706,clear,dry,minor
1593,Hyderabad,2023-03-08,08:00:00,14.54682350847845,73.37298776548131,clear,wet,serious
1594,Kolkata,2023-03-08,09:00:00,26.850575086239036,83.20692451657439,cloudy,dry,minor
1595,Chennai,2023-03-08,10:00:00,18.252581637871216,86.67139437076123,clear,under_construction,minor
1596,Delhi,2023-03-08,11:00:00,23.67353498605361,85.28176686889053,clear,wet,minor
1597,Chennai,2023-03-08,12:00:00,13.203042807796622,75.42625245366101,cloudy,dry,fatal
1598,Delhi,2023-03-08,13:00:00,23.771745525710248,77.20522894878658,cloudy,wet,minor
1599,Mumbai,2023-03-08,14:00:00,17.82601085359683,83.90106222544297,rain,dry,serious
1600,Hyderabad,2023-03-08,15:00:00,13.686279572040323,73.83990189097418,clear,dry,minor
1601,Delhi,2023-03-08,16:00:00,22.49602290861506,85.4086010273381,clear,wet,minor
1602,Chennai,2023-03-08,17:00:00,16.628780675563455,83.93062041921617,fog,dry,minor
1603,Kolkata,2023-03-08,18:00:00,18.95023514862489,84.10074572284195,clear,dry,minor
1604,Delhi,2023-03-08,19:00:00,14.081234915355566,74.0938377872547,clear,wet,minor
1605,Hyderabad,2023-03-08,20:00:00,15.139895692409631,83.91239266257807,rain,dry,minor
1606,Delhi,2023-03-08,21:00:00,17.537838044383918,83.30910819099753,clear,wet,minor
1607,Bangalore,2023-03-08,22:00:00,14.2271760589065,85.71166760406743,clear,icy,minor
1608,Kolkata,2023-03-08,23:00:00,27.28213760851241,73.16137570447786,clear,dry,minor
1609,Hyderabad,2023-03-09,00:00:00,12.896147986625257,72.8674596286379,clear,dry,serious
1610,Hyderabad,2023-03-09,01:00:00,20.493377479942552,78.43081288806911,clear,dry,serious
1611,Mumbai,2023-03-09,02:00:00,14.759634584307568,74.86573371320154,clear,dry,minor
1612,Chennai,2023-03-09,03:00:00,17.69209752269938,81.37831319336654,clear,dry,minor
1613,Mumbai,2023-03-09,04:00:00,27.52434700111042,87.0858475339573,fog,dry,serious
1614,Hyderabad,2023-03-09,05:00:00,15.370943397056392,78.72452771231085,snow,dry,serious
1615,Kolkata,2023-03-09,06:00:00,28.15673388352149,85.93471099863442,clear,dry,fatal
1616,Delhi,2023-03-09,07:00:00,16.072130594131806,72.50382990483408,rain,wet,minor
1617,Delhi,2023-03-09,08:00:00,24.59090112462259,75.17938283100104,clear,wet,minor
1618,Kolkata,2023-03-09,09:00:00,21.492168511867256,72.98373428049996,clear,wet,minor
1619,Hyderabad,2023-03-09,10:00:00,26.86321176878847,77.7175401701896,clear,dry,minor
1620,Delhi,2023-03-09,11:00:00,21.608492762499782,86.9402145715744,rain,dry,minor
1621,Delhi,2023-03-09,12:00:00,21.299491584585308,74.0415387652239,fog,wet,minor
1622,Delhi,2023-03-09,13:00:00,15.907782205857558,82.14191545022643,rain,dry,minor
1623,Chennai,2023-03-09,14:00:00,15.443046856621374,79.67878543199916,clear,dry,minor
1624,Chennai,2023-03-09,15:00:00,27.372177502736676,87.42164457661642,clear,wet,minor
1625,Bangalore,2023-03-09,16:00:00,18.01262736171554,74.44805436633979,fog,dry,minor
1626,Mumbai,2023-03-09,17:00:00,18.716107853910046,75.87124282298544,clear,dry,serious
1627,Kolkata,2023-03-09,18:00:00,24.881196169011375,72.96971730092274,fog,wet,serious
1628,Kolkata,2023-03-09,19:00:00,18.18729337052264,79.39957046913885,rain,icy,minor
1629,Kolkata,2023-03-09,20:00:00,27.937792901560144,76.917543103078,fog,dry,fatal
1630,Bangalore,2023-03-09,21:00:00,24.533051527080925,86.3315043488561,cloudy,dry,minor
1631,Chennai,2023-03-09,22:00:00,22.299124956917378,82.11855892984431,cloudy,dry,minor
1632,Hyderabad,2023-03-09,23:00:00,26.806233052661565,82.26404273381365,rain,wet,fatal
1633,Hyderabad,2023-03-10,00:00:00,13.588733942756777,80.95738008041272,rain,dry,minor
1634,Bangalore,2023-03-10,01:00:00,16.88729680580842,73.9604203619443,clear,dry,minor
1635,Hyderabad,2023-03-10,02:00:00,20.194077714112467,79.57579707123315,cloudy,under_construction,minor
1636,Kolkata,2023-03-10,03:00:00,16.408958777597185,88.39213251636542,clear,dry,minor
1637,Mumbai,2023-03-10,04:00:00,24.628092478104215,85.78014572445164,clear,icy,minor
1638,Delhi,2023-03-10,05:00:00,27.41540769375423,86.70599896125715,clear,under_construction,minor
1639,Chennai,2023-03-10,06:00:00,19.537944906901682,85.58929911201935,clear,dry,minor
1640,Chennai,2023-03-10,07:00:00,18.23990834177913,74.13836292555263,rain,wet,serious
1641,Bangalore,2023-03-10,08:00:00,28.088656640987303,76.11642723963031,rain,dry,minor
1642,Chennai,2023-03-10,09:00:00,19.8731536819579,72.54963425656692,clear,wet,minor
1643,Kolkata,2023-03-10,10:00:00,20.575869567143602,77.32581098556197,clear,wet,minor
1644,Hyderabad,2023-03-10,11:00:00,18.391232970236295,74.22685769730923,cloudy,dry,serious
1645,Kolkata,2023-03-10,12:00:00,27.261820720893,80.01741419029517,fog,wet,serious
1646,Bangalore,2023-03-10,13:00:00,21.846392184181425,83.26632706832504,snow,wet,serious
1647,Kolkata,2023-03-10,14:00:00,24.918575936188148,86.40463419110543,clear,dry,minor
1648,Hyderabad,2023-03-10,15:00:00,25.70772682177909,84.41255292494529,fog,dry,minor
1649,Mumbai,2023-03-10,16:00:00,18.235399766484406,87.42351097287823,clear,dry,minor
1650,Bangalore,2023-03-10,17:00:00,19.695739867994043,73.35698281726124,clear,dry,minor
1651,Mumbai,2023-03-10,18:00:00,26.290701213059606,72.693659383123,clear,under_construction,minor
1652,Delhi,2023-03-10,19:00:00,18.575760091645382,83.01527600999579,clear,wet,fatal
1653,Mumbai,2023-03-10,20:00:00,25.423568621884435,77.10070332253372,clear,dry,minor
1654,Delhi,2023-03-10,21:00:00,27.761777928933547,76.5306661560818,cloudy,dry,fatal
1655,Delhi,2023-03-10,22:00:00,22.70904493178131,77.76110469433134,clear,dry,minor
1656,Mumbai,2023-03-10,23:00:00,24.59187387048503,76.78975732048859,clear,dry,fatal
1657,Bangalore,2023-03-11,00:00:00,25.601047261454042,80.63183886019524,clear,dry,minor
1658,Hyderabad,2023-03-11,01:00:00,26.236130417456614,79.4983603108637,clear,dry,fatal
1659,Kolkata,2023-03-11,02:00:00,19.081348071923056,80.64761396688884,rain,dry,minor
1660,Kolkata,2023-03-11,03:00:00,13.615089000898372,83.19614642285694,clear,under_construction,fatal
1661,Hyderabad,2023-03-11,04:00:00,19.18983271266416,78.65537509264126,fog,wet,minor
1662,Delhi,2023-03-11,05:00:00,23.512724053567027,76.4957922255603,clear,wet,minor
1663,Delhi,2023-03-11,06:00:00,19.960571133914605,75.14258853525905,rain,dry,minor
1664,Bangalore,2023-03-11,07:00:00,24.708514098680336,78.05663850056875,fog,under_construction,minor
1665,Chennai,2023-03-11,08:00:00,18.476020628551755,84.29472295641413,cloudy,wet,minor
1666,Mumbai,2023-03-11,09:00:00,22.89243184355407,84.53160807077236,snow,wet,fatal
1667,Delhi,2023-03-11,10:00:00,15.764074897178196,83.10379564827895,rain,dry,minor
1668,Kolkata,2023-03-11,11:00:00,24.714974042654816,76.22104798737931,clear,dry,serious
1669,Bangalore,2023-03-11,12:00:00,21.476565904127114,81.8505713090897,rain,dry,minor
1670,Mumbai,2023-03-11,13:00:00,16.044623777890948,81.57396561907188,fog,dry,minor
1671,Bangalore,2023-03-11,14:00:00,17.441387658615135,80.19983254994463,cloudy,wet,minor
1672,Mumbai,2023-03-11,15:00:00,24.702878466451132,81.24466588350344,clear,icy,serious
1673,Mumbai,2023-03-11,16:00:00,20.473359647018178,80.31947105871633,clear,dry,minor
1674,Hyderabad,2023-03-11,17:00:00,16.23489990224985,81.49075622057832,fog,dry,minor
1675,Delhi,2023-03-11,18:00:00,28.17961192688773,83.87654467847595,clear,wet,minor
1676,Bangalore,2023-03-11,19:00:00,24.170487815088517,74.24308829101469,clear,dry,minor
1677,Bangalore,2023-03-11,20:00:00,28.01844383738276,84.41904945916949,clear,wet,minor
1678,Hyderabad,2023-03-11,21:00:00,19.59097022122946,74.66058978702875,rain,wet,minor
1679,Kolkata,2023-03-11,22:00:00,20.354095416998355,73.55938517472495,cloudy,dry,minor
1680,Kolkata,2023-03-11,23:00:00,27.077487937341804,88.01966701092134,clear,wet,minor
1681,Delhi,2023-03-12,00:00:00,21.148284509901615,87.71616912504003,clear,dry,serious
1682,Delhi,2023-03-12,01:00:00,24.045734699300105,73.46094106455497,clear,wet,minor
1683,Chennai,2023-03-12,02:00:00,16.809548752178927,79.5477297194519,clear,wet,serious
1684,Hyderabad,2023-03-12,03:00:00,19.902950852371987,75.46129451896643,rain,wet,minor
1685,Kolkata,2023-03-12,04:00:00,14.762852866384646,80.21698386443725,rain,dry,minor
1686,Mumbai,2023-03-12,05:00:00,16.07508257044369,85.69981816369345,clear,dry,minor
1687,Bangalore,2023-03-12,06:00:00,12.815000302755335,87.61472721841196,rain,dry,minor
1688,Delhi,2023-03-12,07:00:00,13.424314321213698,82.58461718987945,fog,dry,minor
1689,Bangalore,2023-03-12,08:00:00,28.338812788513174,78.12710010866789,clear,wet,minor
1690,Bangalore,2023-03-12,09:00:00,16.65342375267452,82.09287649374912,clear,dry,minor
1691,Chennai,2023-03-12,10:00:00,23.34664028111363,77.46082076712436,cloudy,wet,minor
1692,Kolkata,2023-03-12,11:00:00,26.141685210913824,86.96619588922977,clear,dry,minor
1693,Delhi,2023-03-12,12:00:00,21.55550130186137,86.33936736338282,fog,dry,minor
1694,Bangalore,2023-03-12,13:00:00,15.234997551334903,81.37588482944662,clear,wet,serious
1695,Delhi,2023-03-12,14:00:00,24.377051353645044,77.66430275454773,fog,dry,serious
1696,Mumbai,2023-03-12,15:00:00,22.34399742058337,77.16489584176935,fog,wet,minor
1697,Chennai,2023-03-12,16:00:00,24.426884370623263,73.03134611581045,rain,dry,serious
1698,Mumbai,2023-03-12,17:00:00,25.038971303427687,85.4715515313022,cloudy,icy,fatal
1699,Delhi,2023-03-12,18:00:00,28.309024846187448,79.66109308732022,cloudy,dry,minor
1700,Delhi,2023-03-12,19:00:00,21.919656152424686,77.6696135615642,rain,wet,minor
1701,Kolkata,2023-03-12,20:00:00,18.23209369178057,79.99065464446429,clear,dry,fatal
1702,Bangalore,2023-03-12,21:00:00,23.11058645471377,85.51793404822897,clear,dry,minor
1703,Bangalore,2023-03-12,22:00:00,13.888207276957756,74.48136590254958,fog,icy,minor
1704,Mumbai,2023-03-12,23:00:00,27.068617361313223,86.13673021304506,rain,wet,minor
1705,Chennai,2023-03-13,00:00:00,14.698158080277329,86.77039047822284,clear,dry,serious
1706,Hyderabad,2023-03-13,01:00:00,18.01270112238451,87.55265584903883,clear,dry,fatal
1707,Bangalore,2023-03-13,02:00:00,25.770351551955322,78.82005907951978,rain,dry,minor
1708,Kolkata,2023-03-13,03:00:00,22.29726681545832,75.95253242419898,clear,dry,fatal
